goal_x|goal_y|goal_angle|robot_id||
222|100|198|219|0|2
222|100|198|219|0|2
222|100|198|219|0|2
222|100|198|219|0|2
222|100|198|219|0|2
222|100|198|219|0|2
222|100|198|219|0|2
222|100|198|219|0|2
222|100|198|219|0|2
222|100|198|219|0|2
222|100|198|219|0|2
222|100|198|219|0|2
222|100|198|219|0|2
222|100|198|219|0|2
222|100|198|219|0|2
222|100|198|219|0|2
222|100|198|219|0|2
222|100|198|219|0|2
222|100|198|219|0|2
222|100|198|219|0|2
222|100|198|219|0|2
222|100|198|219|0|2
222|100|198|219|0|2
222|100|198|219|0|2
222|100|198|219|0|2
222|100|198|219|0|2
222|100|198|219|0|2
222|100|198|219|0|2
208|107|183|206|0|2
208|107|183|206|0|2
208|107|183|206|0|2
208|107|183|206|0|2
208|107|183|206|0|2
208|107|183|206|0|2
208|107|183|206|0|2
208|107|183|206|0|2
208|107|183|206|0|2
208|107|183|206|0|2
208|107|183|206|0|2
208|107|183|206|0|2
208|107|183|206|0|2
208|107|183|206|0|2
208|107|183|206|0|2
208|107|183|206|0|2
208|107|183|206|0|2
208|107|183|206|0|2
208|107|183|206|0|2
208|107|183|206|0|2
208|107|183|206|0|2
208|107|183|206|0|2
208|107|183|206|0|2
208|107|183|206|0|2
208|107|183|206|0|2
208|107|183|206|0|2
208|107|183|206|0|2
208|107|183|206|0|2
208|107|183|206|0|2
208|107|183|206|0|2
208|107|183|206|0|2
208|107|183|206|0|2
208|107|183|206|0|2
208|107|183|206|0|2
208|107|183|206|0|2
208|107|183|206|0|2
208|107|183|206|0|2
208|107|183|206|0|2
208|107|183|206|0|2
208|107|183|206|0|2
208|107|183|206|0|2
208|107|183|206|0|2
208|107|183|206|0|2
208|107|183|206|0|2
208|107|183|206|0|2
208|107|183|206|0|2
208|107|183|206|0|2
208|107|183|206|0|2
208|107|183|206|0|2
208|107|183|206|0|2
208|107|183|206|0|2
207|108|181|191|0|2
207|108|181|191|0|2
207|108|181|191|0|2
207|108|181|191|0|2
207|108|181|191|0|2
207|108|181|191|0|2
207|108|181|191|0|2
207|108|181|191|0|2
207|108|181|191|0|2
207|108|181|191|0|2
207|108|181|191|0|2
207|108|181|191|0|2
207|108|181|191|0|2
207|107|182|189|21|1
206|108|181|200|0|1
205|109|179|189|21|2
205|109|179|189|21|1
205|107|180|200|0|1
193|110|168|209|0|2
193|110|168|209|0|2
193|110|168|209|0|2
193|110|168|209|0|2
193|110|168|209|0|2
193|110|168|209|0|2
190|115|163|214|0|2
190|115|163|214|0|2
190|115|163|214|0|2
190|115|163|214|0|2
190|115|163|214|0|2
190|115|163|214|0|2
190|115|163|214|0|2
190|115|163|214|0|2
190|115|163|214|0|2
190|115|163|214|0|2
190|115|163|214|0|2
190|115|163|214|0|2
190|115|163|214|0|2
190|115|163|214|0|2
190|115|163|214|0|2
190|115|163|214|0|2
190|115|163|214|0|2
190|115|163|214|0|2
190|115|163|214|0|2
190|115|163|214|0|2
190|115|163|214|0|2
190|115|163|214|0|2
190|115|163|214|0|2
190|115|163|214|0|2
190|115|163|214|0|2
190|115|163|214|0|2
190|115|163|214|0|2
190|115|163|214|0|2
190|115|163|214|0|2
190|115|163|214|0|2
190|115|163|214|0|2
190|115|163|214|0|2
190|115|163|214|0|2
190|115|163|214|0|2
190|115|163|214|0|2
190|115|163|214|0|2
190|115|163|214|0|2
190|115|163|214|0|2
190|115|163|214|0|2
190|115|163|214|0|2
190|115|163|214|0|2
190|115|163|214|0|2
190|115|163|214|0|2
190|115|163|214|0|2
190|115|163|214|0|2
190|115|163|214|0|2
190|115|163|214|0|2
190|115|163|214|0|2
190|115|163|214|0|2
190|115|163|214|0|2
190|115|163|214|0|2
190|115|163|214|0|2
190|115|163|214|0|2
190|115|163|214|0|2
190|115|163|214|0|2
190|115|163|214|0|2
190|115|163|214|0|2
190|115|163|214|0|2
190|115|163|214|0|2
190|115|163|214|0|2
190|115|163|214|0|2
190|115|163|214|0|2
190|115|163|214|0|2
190|115|163|214|0|2
190|115|163|214|0|2
190|115|163|214|0|2
190|115|163|214|0|2
190|115|163|214|0|2
164|131|133|206|0|2
164|131|133|206|0|2
164|131|133|206|0|2
164|131|133|206|0|2
164|131|133|206|0|2
164|131|133|206|0|2
164|131|133|206|0|2
164|131|133|206|0|2
164|131|133|206|0|2
164|131|133|206|0|2
164|131|133|206|0|2
164|131|133|206|0|2
164|131|133|206|0|2
164|131|133|206|0|2
164|131|133|206|0|2
164|131|133|206|0|2
164|131|133|206|0|2
164|131|133|206|0|2
164|131|133|206|0|2
164|131|133|206|0|2
164|131|133|206|0|2
164|131|133|206|0|2
164|131|133|206|0|2
164|131|133|206|0|2
164|131|133|206|0|2
164|131|133|206|0|2
164|131|133|206|0|2
161|131|130|200|0|2
161|131|130|200|0|2
161|131|130|200|0|2
161|131|130|200|0|2
161|131|130|200|0|2
161|131|130|200|0|2
161|131|130|200|0|2
161|131|130|200|0|2
161|131|130|200|0|2
161|131|130|200|0|2
161|131|130|200|0|2
161|131|130|200|0|2
161|131|130|200|0|2
161|131|130|200|0|2
161|131|130|200|0|2
161|131|130|200|0|2
161|131|130|200|0|2
161|131|130|200|0|2
161|131|130|200|0|2
161|131|130|200|0|2
161|131|130|200|0|2
161|131|130|200|0|2
161|131|130|200|0|2
161|131|130|200|0|2
161|131|130|200|0|2
161|131|130|200|0|2
161|131|130|200|0|2
161|131|130|200|0|2
161|131|130|200|0|2
161|131|130|200|0|2
161|131|130|200|0|2
161|131|130|200|0|2
161|131|130|200|0|2
161|131|130|200|0|2
161|131|130|200|0|2
161|131|130|200|0|2
161|131|130|200|0|2
161|131|130|200|0|2
161|131|130|200|0|2
161|131|130|200|0|2
161|131|130|200|0|2
161|131|130|200|0|2
161|131|130|200|0|2
161|131|130|200|0|2
152|135|120|206|0|2
152|135|120|206|0|2
152|135|120|206|0|2
152|135|120|206|0|2
152|135|120|206|0|2
152|138|119|196|0|2
152|138|119|196|0|2
152|138|119|196|0|2
152|138|119|196|0|2
152|138|119|196|0|2
152|138|119|196|0|2
152|138|119|196|0|2
152|138|119|196|0|2
152|138|119|196|0|2
152|138|119|196|0|2
152|138|119|196|0|2
152|138|119|196|0|2
152|138|119|196|0|2
152|138|119|196|0|2
152|138|119|196|0|2
152|138|119|196|0|2
152|138|119|196|0|2
152|138|119|196|0|2
152|138|119|196|0|2
139|144|105|190|22|1
127|150|91|194|0|1
127|150|91|194|0|2
127|150|91|194|0|2
127|150|91|194|0|2
127|150|91|194|0|2
127|150|91|194|0|2
127|150|91|216|0|2
125|152|89|209|0|2
123|150|88|225|0|2
123|150|88|225|0|2
123|150|88|225|0|2
123|150|88|225|0|2
123|150|88|225|0|2
123|150|88|225|0|2
123|150|88|225|0|2
123|150|88|225|0|2
123|150|88|225|0|2
123|150|88|225|0|2
123|150|88|225|0|2
123|150|88|225|0|2
123|150|88|225|0|2
123|150|88|225|0|2
123|150|88|225|0|2
123|150|88|225|0|2
123|150|88|225|0|2
123|150|88|225|0|2
123|150|88|225|0|2
123|150|88|225|0|2
123|150|88|225|0|2
123|150|88|225|0|2
123|150|88|225|0|2
123|150|88|225|0|2
123|150|88|225|0|2
106|167|65|182|28|1
91|168|52|270|-53|1
85|168|47|315|-93|1
80|171|41|338|-114|1
77|173|38|350|-125|1
79|171|41|326|-101|1
95|173|52|190|0|1
94|174|51|196|0|2
94|174|51|196|0|2
94|174|51|196|0|2
94|174|51|196|0|2
94|174|51|196|0|2
94|174|51|196|0|2
94|174|51|196|0|2
94|174|51|196|0|2
94|174|51|196|0|2
94|174|51|196|0|2
94|174|51|196|0|2
94|174|51|196|0|2
94|174|51|196|0|2
94|174|51|196|0|2
94|174|51|196|0|2
94|174|51|196|0|2
94|174|51|196|0|2
94|174|51|196|0|2
94|174|51|196|0|2
94|174|51|196|0|2
94|174|51|196|0|2
94|174|51|196|0|2
94|174|51|196|0|2
94|174|51|196|0|2
94|174|51|196|0|2
79|169|42|336|-110|1
97|175|53|184|24|1
94|174|51|191|0|1
94|174|51|191|0|2
94|174|51|191|0|2
94|174|51|191|0|2
94|174|51|191|0|2
94|174|51|191|0|2
94|174|51|191|0|2
94|174|51|191|0|2
94|174|51|191|0|2
94|174|51|191|0|2
94|174|51|191|0|2
94|174|51|191|0|2
94|174|51|191|0|2
94|174|51|191|0|2
94|174|51|191|0|2
94|174|51|191|0|2
94|174|51|191|0|2
94|174|51|191|0|2
94|174|51|191|0|2
75|174|36|357|-131|1
86|170|46|251|-32|1
95|174|51|184|26|1
96|173|53|177|33|1
95|175|51|185|24|1
87|172|46|225|0|1
85|170|46|239|0|2
87|173|45|203|0|2
87|173|45|203|0|2
87|173|45|203|0|2
87|173|45|203|0|2
83|168|45|281|-57|1
83|168|45|281|-57|1
94|171|52|197|0|1
94|171|52|197|0|2
94|171|52|197|0|2
94|171|52|197|0|2
94|171|52|197|0|2
94|171|52|197|0|2
94|171|52|197|0|2
94|171|52|197|0|2
94|171|52|197|0|2
94|171|52|197|0|2
94|171|52|197|0|2
94|171|52|197|0|2
94|171|52|197|0|2
94|171|52|197|0|2
94|171|52|197|0|2
94|171|52|197|0|2
94|171|52|197|0|2
94|171|52|197|0|2
94|171|52|197|0|2
94|171|52|197|0|2
94|171|52|197|0|2
94|171|52|197|0|2
94|171|52|197|0|2
94|171|52|197|0|2
94|171|52|197|0|2
94|171|52|197|0|2
94|171|52|197|0|2
94|171|52|197|0|2
94|171|52|197|0|2
94|171|52|197|0|2
94|171|52|197|0|2
94|171|52|197|0|2
94|171|52|197|0|2
94|171|52|197|0|2
94|171|52|197|0|2
94|171|52|197|0|2
94|171|52|197|0|2
94|171|52|197|0|2
94|171|52|197|0|2
75|172|37|342|-114|1
84|170|45|281|-60|1
74|172|36|344|-115|1
95|173|52|177|33|1
73|171|37|346|-115|1
90|172|48|198|0|1
87|173|45|231|0|2
88|171|47|203|0|2
88|171|47|203|0|2
88|171|47|203|0|2
88|171|47|203|0|2
81|173|41|0|-139|1
81|173|41|350|-129|1
74|173|36|353|-125|1
77|173|38|351|-126|1
94|173|51|185|26|1
95|172|53|182|29|1
98|173|55|180|29|1
89|171|48|206|0|1
89|171|48|206|0|2
89|171|48|206|0|2
89|171|48|206|0|2
89|171|48|206|0|2
89|171|48|206|0|2
89|171|48|206|0|2
89|171|48|206|0|2
89|171|48|206|0|2
89|171|48|206|0|2
96|173|53|195|0|2
96|173|53|195|0|2
96|173|53|195|0|2
96|173|53|195|0|2
96|173|53|195|0|2
74|172|36|345|-116|1
74|172|36|345|-116|1
74|173|36|0|-132|1
73|173|35|348|-119|1
74|174|35|345|-118|1
94|173|51|180|31|1
94|173|51|180|31|1
93|173|50|184|28|1
96|173|53|187|23|1
96|173|53|187|23|1
75|174|36|2|-136|1
76|169|40|345|-115|1
94|173|51|205|0|1
76|172|38|329|-102|2
76|172|38|329|-102|1
94|172|52|190|22|1
74|172|36|337|-108|1
86|174|44|216|0|1
96|173|53|182|28|2
96|173|53|182|28|1
91|171|50|203|0|1
74|172|36|349|-120|2
74|172|36|349|-120|1
74|172|36|351|-122|1
98|173|55|182|27|1
97|174|53|191|0|1
75|172|37|340|-112|2
75|172|37|340|-112|1
80|171|41|318|-94|1
84|172|44|258|-39|1
95|173|52|187|23|1
95|173|52|182|28|1
96|173|53|182|28|1
89|172|48|216|0|1
78|173|38|338|-115|2
79|173|39|347|-125|1
80|171|41|302|-78|1
97|174|53|182|26|1
93|174|50|188|23|1
94|173|51|197|0|1
94|173|51|197|0|2
94|173|51|197|0|2
94|173|51|197|0|2
94|173|51|197|0|2
94|173|51|197|0|2
94|173|51|197|0|2
94|173|51|197|0|2
94|173|51|197|0|2
94|173|51|197|0|2
94|173|51|197|0|2
95|172|53|187|24|1
94|173|51|180|31|1
79|173|39|353|-131|1
96|173|53|191|0|1
96|173|53|191|0|2
96|173|53|191|0|2
96|173|53|191|0|2
96|173|53|191|0|2
96|173|53|191|0|2
96|173|53|191|0|2
96|173|53|191|0|2
96|173|53|191|0|2
77|175|36|335|-113|2
77|175|36|335|-113|1
97|173|54|180|29|1
73|171|37|339|-108|1
74|172|36|344|-115|1
74|170|38|351|-120|1
96|171|54|196|0|1
96|172|53|198|0|2
96|172|53|198|0|2
96|172|53|198|0|2
96|172|53|198|0|2
96|172|53|198|0|2
96|172|53|198|0|2
96|172|53|198|0|2
96|172|53|198|0|2
96|172|53|198|0|2
96|172|53|198|0|2
96|172|53|198|0|2
96|172|53|198|0|2
96|172|53|198|0|2
96|172|53|198|0|2
96|172|53|198|0|2
96|172|53|198|0|2
96|172|53|198|0|2
96|172|53|198|0|2
96|172|53|198|0|2
96|172|53|198|0|2
96|172|53|198|0|2
96|172|53|198|0|2
96|172|53|198|0|2
96|172|53|198|0|2
96|172|53|198|0|2
96|172|53|198|0|2
96|172|53|198|0|2
96|172|53|198|0|2
96|172|53|198|0|2
96|172|53|198|0|2
94|173|51|177|34|1
74|168|40|331|-98|1
81|174|40|0|-141|1
74|169|39|340|-108|1
74|171|37|345|-115|1
76|171|38|338|-110|1
95|173|52|188|22|1
74|171|37|342|-112|1
93|172|51|180|33|1
72|173|34|7|-137|1
93|171|51|170|43|1
95|174|51|195|0|1
95|173|52|182|28|2
74|171|37|346|-116|1
75|171|38|349|-120|1
97|174|53|188|0|1
80|172|41|336|-113|2
80|172|41|336|-113|1
76|173|37|344|-118|1
75|172|37|345|-117|1
83|173|42|315|-96|1
83|173|42|315|-96|1
97|172|54|182|28|1
86|170|46|254|-35|1
74|171|37|337|-107|1
89|173|47|194|0|1
79|173|39|345|-123|2
79|173|39|345|-123|1
74|171|37|348|-118|1
78|169|41|329|-102|1
95|172|53|176|35|1
95|172|53|176|35|1
96|173|53|184|26|1
95|173|52|184|26|1
96|171|54|191|21|1
78|171|40|333|-107|1
95|173|52|196|0|1
96|173|53|187|23|2
96|173|53|187|23|1
97|171|55|172|39|1
73|173|35|337|-108|1
95|173|52|188|22|1
96|171|54|194|0|1
96|171|54|194|0|2
96|171|54|194|0|2
96|171|54|194|0|2
96|171|54|194|0|2
96|171|54|194|0|2
96|171|54|194|0|2
96|171|54|194|0|2
96|171|54|194|0|2
96|171|54|194|0|2
96|171|54|194|0|2
96|171|54|194|0|2
96|171|54|194|0|2
96|171|54|194|0|2
96|171|54|194|0|2
96|171|54|194|0|2
96|171|54|194|0|2
96|171|54|194|0|2
96|171|54|194|0|2
96|171|54|194|0|2
96|171|54|194|0|2
96|171|54|194|0|2
96|171|54|194|0|2
96|171|54|194|0|2
96|171|54|194|0|2
96|171|54|194|0|2
96|171|54|194|0|2
96|171|54|194|0|2
96|171|54|194|0|2
96|171|54|194|0|2
96|171|54|194|0|2
96|171|54|194|0|2
96|171|54|194|0|2
96|171|54|194|0|2
96|171|54|194|0|2
96|171|54|194|0|2
97|175|53|187|21|1
81|172|41|338|-116|1
95|172|53|188|23|1
97|173|54|186|23|1
85|171|45|231|0|1
85|171|45|231|0|2
85|171|45|231|0|2
85|171|45|231|0|2
85|171|45|231|0|2
85|171|45|231|0|2
85|171|45|231|0|2
85|171|45|231|0|2
85|171|45|231|0|2
85|171|45|231|0|2
85|171|45|231|0|2
85|171|45|231|0|2
85|171|45|231|0|2
85|171|45|231|0|2
85|171|45|231|0|2
85|171|45|231|0|2
85|171|45|231|0|2
85|171|45|231|0|2
85|171|45|231|0|2
85|171|45|231|0|2
85|171|45|231|0|2
85|171|45|231|0|2
85|171|45|231|0|2
85|171|45|231|0|2
85|171|45|231|0|2
85|171|45|231|0|2
85|171|45|231|0|2
85|171|45|231|0|2
85|171|45|231|0|2
85|171|45|231|0|2
85|171|45|231|0|2
74|170|38|338|-107|1
96|174|52|182|27|1
75|169|39|348|-117|1
97|172|54|177|33|1
74|172|36|2|-133|1
74|172|36|2|-133|1
74|181|30|36|-178|1
86|173|45|168|48|1
82|174|41|320|-101|1
95|173|52|187|23|1
83|171|43|306|-85|1
73|170|37|346|-114|1
73|170|37|346|-114|1
74|171|37|343|-113|1
94|173|51|182|29|1
99|174|55|190|0|1
74|171|37|341|-111|2
74|173|36|353|-125|1
74|173|36|353|-125|1
75|170|39|345|-115|1
75|171|38|339|-110|1
77|170|40|338|-110|1
87|172|46|237|0|1
87|172|46|237|0|2
87|172|46|237|0|2
87|172|46|237|0|2
87|172|46|237|0|2
87|172|46|237|0|2
87|172|46|237|0|2
87|172|46|237|0|2
87|172|46|237|0|2
75|174|36|348|-122|1
75|172|37|356|-128|1
96|173|53|175|35|1
94|173|51|191|0|1
94|173|51|191|0|2
94|173|51|191|0|2
94|173|51|191|0|2
82|169|44|300|-76|1
82|169|44|300|-76|1
96|173|53|184|26|1
94|171|52|193|0|1
86|172|45|149|68|2
86|172|45|149|68|1
79|172|40|12|-149|1
90|170|50|221|0|1
90|170|50|221|0|2
90|170|50|221|0|2
90|170|50|221|0|2
90|170|50|221|0|2
90|170|50|221|0|2
90|170|50|221|0|2
90|170|50|221|0|2
90|170|50|221|0|2
90|170|50|221|0|2
90|170|50|221|0|2
90|170|50|221|0|2
90|170|50|221|0|2
90|170|50|221|0|2
90|170|50|221|0|2
90|170|50|221|0|2
90|170|50|221|0|2
74|174|35|355|-128|1
84|169|46|288|-66|1
94|174|51|188|22|1
96|173|53|182|28|1
77|171|39|355|-128|1
96|174|52|185|24|1
94|174|51|191|0|1
94|174|51|191|0|2
94|174|51|191|0|2
94|174|51|191|0|2
94|174|51|191|0|2
94|174|51|191|0|2
94|174|51|191|0|2
94|174|51|191|0|2
94|174|51|191|0|2
94|174|51|191|0|2
94|174|51|191|0|2
94|174|51|191|0|2
94|174|51|191|0|2
94|174|51|191|0|2
96|173|53|177|33|1
95|175|51|184|25|1
96|172|53|182|29|1
73|173|35|2|-133|1
74|171|37|345|-115|1
96|173|53|180|30|1
78|172|39|355|-130|1
77|173|38|333|-108|1
77|171|39|342|-115|1
95|174|51|185|25|1
95|174|51|185|25|1
96|172|53|190|21|1
73|173|35|351|-122|1
75|171|38|347|-118|1
75|171|38|347|-118|1
95|172|53|184|27|1
95|173|52|190|0|1
95|173|52|190|0|2
95|173|52|190|0|2
95|173|52|190|0|2
95|173|52|190|0|2
95|173|52|190|0|2
95|173|52|190|0|2
95|173|52|190|0|2
95|173|52|190|0|2
95|173|52|190|0|2
95|173|52|190|0|2
95|173|52|190|0|2
93|174|50|183|28|1
92|173|49|188|24|1
94|171|52|192|21|1
73|173|35|344|-115|1
94|174|51|190|0|1
94|174|51|190|0|2
94|174|51|190|0|2
94|174|51|190|0|2
94|174|51|190|0|2
94|174|51|190|0|2
94|174|51|190|0|2
94|174|51|190|0|2
94|174|51|190|0|2
94|174|51|190|0|2
94|174|51|190|0|2
94|174|51|190|0|2
94|174|51|190|0|2
96|174|52|187|22|1
93|174|50|190|21|1
94|174|51|180|30|1
94|171|52|194|0|1
94|171|52|194|0|2
94|171|52|194|0|2
94|171|52|194|0|2
94|171|52|194|0|2
94|171|52|194|0|2
94|171|52|194|0|2
94|171|52|194|0|2
94|171|52|194|0|2
94|171|52|194|0|2
94|171|52|194|0|2
94|171|52|194|0|2
94|171|52|194|0|2
94|171|52|194|0|2
94|171|52|194|0|2
94|171|52|194|0|2
94|171|52|194|0|2
94|171|52|194|0|2
94|171|52|194|0|2
94|171|52|194|0|2
94|171|52|194|0|2
94|171|52|194|0|2
94|171|52|194|0|2
94|171|52|194|0|2
94|171|52|194|0|2
94|171|52|194|0|2
94|171|52|194|0|2
94|171|52|194|0|2
94|171|52|194|0|2
94|171|52|194|0|2
94|171|52|194|0|2
94|171|52|194|0|2
77|173|38|347|-122|1
72|174|34|356|-127|1
95|174|51|180|30|1
93|172|51|177|36|1
82|172|42|333|-112|1
78|170|41|333|-107|1
76|172|38|337|-110|1
95|173|52|186|24|1
86|172|45|192|25|1
94|174|51|180|30|1
73|173|35|3|-134|1
68|180|26|22|-154|1
93|174|50|182|29|1
73|174|34|353|-125|1
92|174|49|185|26|1
92|173|49|177|35|1
91|174|48|182|30|1
84|173|43|161|57|1
84|173|43|161|57|1
94|176|50|189|0|1
80|176|38|323|-105|2
72|176|32|348|-121|1
89|172|48|190|25|1
69|172|33|3|-128|1
70|173|33|7|-134|1
92|171|51|185|29|1
83|172|43|164|56|1
80|170|42|194|31|1
69|172|33|10|-135|1
78|170|41|225|0|1
85|171|45|176|43|2
85|171|45|188|31|1
90|171|49|173|42|1
86|171|46|171|47|1
89|171|48|175|41|1
67|172|32|11|-133|1
69|172|33|10|-135|1
67|172|32|7|-129|1
70|172|34|26|-152|1
67|171|33|7|-128|1
77|170|40|153|75|1
87|170|47|177|42|1
87|170|47|175|44|1
83|169|45|176|47|1
79|170|41|168|57|1
75|171|38|126|103|1
85|170|46|180|40|1
76|171|38|153|75|1
66|174|30|0|-122|1
77|173|38|186|39|1
66|171|33|0|-119|1
69|171|34|7|-131|1
84|169|46|172|50|1
65|169|34|11|-127|1
77|170|40|153|75|1
74|170|38|90|141|1
85|169|46|173|48|1
83|171|43|176|45|1
66|171|33|3|-122|1
65|170|33|0|-117|1
65|170|33|0|-117|1
77|170|40|160|68|1
64|168|34|3|-117|1
78|171|40|157|69|1
76|170|39|146|83|1
68|168|36|5|-125|1
65|170|33|18|-135|1
76|169|40|161|69|1
74|170|38|149|82|1
81|170|43|167|57|1
73|169|38|123|110|1
78|169|41|162|65|1
80|169|43|165|60|1
81|170|43|180|44|1
82|170|43|172|51|1
63|168|34|3|-116|1
68|171|34|26|-148|1
68|171|34|26|-148|1
63|171|31|8|-123|1
67|171|33|21|-142|1
75|168|40|161|71|1
64|168|34|12|-126|1
63|168|34|10|-123|1
74|168|40|161|72|1
70|167|38|59|179|1
80|170|42|161|64|1
63|170|32|14|-128|1
80|168|43|177|49|1
81|169|43|161|64|1
63|166|36|3|-114|1
69|168|37|90|149|1
76|167|42|167|64|1
72|169|38|135|99|1
76|167|42|172|59|1
64|167|35|12|-125|1
75|167|41|175|57|1
62|169|33|19|-131|1
65|169|34|32|-148|1
76|167|42|175|56|1
63|168|34|15|-128|1
62|168|34|18|-129|1
68|167|37|101|140|1
61|170|31|28|-139|1
62|168|34|19|-130|1
62|168|34|17|-128|1
61|168|33|18|-127|1
70|168|37|111|126|1
72|169|38|130|104|1
75|169|39|155|76|1
61|168|33|34|-143|1
61|168|33|32|-141|1
62|168|34|33|-144|1
64|168|34|48|-162|1
61|166|35|15|-123|1
60|168|33|28|-136|1
72|167|39|125|111|1
71|167|39|110|127|1
61|167|34|25|-134|1
61|167|34|27|-136|1
61|166|35|18|-126|1
62|168|34|31|-142|1
64|168|34|40|-154|1
61|165|36|14|-122|1
62|167|35|27|-137|1
67|166|38|36|-153|1
65|170|33|61|-178|1
66|172|32|70|170|1
61|168|33|32|-141|1
60|172|29|43|-153|1
64|167|35|47|-160|1
75|167|41|135|97|1
61|166|35|25|-133|1
61|166|35|34|-142|1
61|168|33|37|-146|1
73|167|40|114|121|1
65|166|37|52|-166|1
60|167|34|34|-141|1
76|166|42|132|100|1
59|169|32|43|-150|1
60|169|32|48|-156|1
73|168|39|102|132|1
72|168|38|109|126|1
63|169|33|56|-169|1
60|165|36|30|-136|1
63|166|36|53|-164|1
60|170|31|53|-162|1
63|163|39|36|-146|1
63|163|39|36|-146|1
62|165|37|45|-154|1
65|170|33|70|173|1
69|164|40|79|163|1
61|163|38|21|-128|1
64|165|37|42|-154|1
60|163|38|28|-134|1
74|170|38|109|122|1
62|163|38|29|-137|1
61|165|36|35|-143|1
62|166|36|43|-153|1
60|165|36|32|-138|1
66|166|37|60|-176|1
60|162|39|23|-128|1
74|165|42|108|127|1
71|165|40|80|159|1
60|168|33|45|-153|1
63|162|40|27|-136|1
64|163|39|43|-154|1
61|162|39|30|-137|1
72|166|40|82|155|1
61|161|40|23|-129|1
61|165|36|32|-140|1
61|164|37|33|-140|1
66|167|36|59|-175|1
66|167|36|56|-172|1
64|167|35|50|-163|1
65|167|36|57|-172|1
73|166|41|90|145|1
62|164|37|32|-141|1
62|165|37|34|-143|1
73|160|46|96|144|1
62|165|37|46|-155|1
73|163|43|72|166|1
63|165|37|43|-154|1
63|166|36|39|-150|1
71|165|40|63|176|1
70|165|40|62|178|1
68|163|41|57|-173|1
67|166|38|52|-169|1
63|165|37|39|-150|1
63|165|37|32|-143|1
73|164|42|81|156|1
65|159|43|18|-129|1
68|162|42|47|-163|1
63|165|37|33|-144|1
62|159|42|11|-118|1
67|157|46|11|-123|1
63|158|43|0|-108|1
62|161|40|25|-133|1
62|162|39|23|-131|1
67|160|43|27|-141|1
76|164|44|90|144|1
82|157|53|197|36|1
65|159|43|7|-118|1
63|163|39|30|-140|1
84|157|54|188|43|1
63|163|39|30|-140|1
82|162|49|151|78|1
69|158|46|23|-138|1
76|158|49|90|148|1
82|158|52|171|61|1
83|157|54|192|40|1
84|157|54|187|44|1
63|163|39|15|-125|1
75|163|44|73|162|1
75|163|44|73|162|1
86|158|55|186|43|1
76|158|49|108|130|1
83|154|56|198|36|1
85|160|53|189|39|1
69|159|45|6|-121|1
78|165|44|85|146|1
66|160|43|5|-117|1
86|156|56|187|43|1
78|165|44|85|146|1
88|156|58|190|39|1
77|164|45|68|165|1
66|158|44|11|-122|1
79|160|49|75|159|1
88|158|56|167|60|1
66|158|44|9|-120|1
79|157|51|341|-105|1
79|161|48|74|159|1
88|158|56|161|66|1
88|156|58|195|34|1
80|163|47|84|146|1
88|156|58|188|41|1
80|165|46|94|135|1
81|163|48|90|140|1
68|159|44|9|-123|1
82|164|48|85|143|1
82|163|48|85|144|1
90|156|59|188|39|1
83|159|52|90|141|1
90|162|55|150|73|1
82|164|48|74|154|1
