goal_x|goal_y|goal_angle|robot_id||
52|166|16|263|-166|3
51|167|17|266|-173|3
50|167|17|270|180|3
52|166|16|270|-173|3
51|167|17|270|-177|3
51|167|17|270|-177|3
50|167|17|273|177|3
51|168|18|273|180|3
50|168|18|283|167|3
51|168|18|266|-173|3
51|168|18|276|177|3
50|169|19|279|171|3
49|169|19|285|161|3
49|169|19|292|154|3
50|169|19|283|167|3
51|169|19|283|170|3
50|170|20|287|163|3
50|170|20|287|163|3
49|170|20|293|154|3
50|171|21|287|163|3
50|171|21|292|158|3
50|171|21|292|158|3
51|172|22|288|164|3
50|172|22|306|144|3
49|172|22|304|143|3
50|173|23|304|146|3
50|173|23|308|142|3
51|175|25|302|150|3
52|177|27|312|142|3
53|184|34|319|136|3
56|185|35|312|147|3
58|187|37|315|147|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
57|189|39|338|122|3
224|179|176|53|117|3
224|179|176|53|117|4
