goal_x|goal_y|goal_angle|robot_id||
73|53|23|161|0|2
73|53|23|161|0|2
73|53|23|161|0|2
73|53|23|161|0|2
73|53|23|161|0|2
73|53|23|161|0|2
73|53|23|161|0|2
73|53|23|161|0|2
73|53|23|161|0|2
73|53|23|161|0|2
73|53|23|161|0|2
73|53|23|161|0|2
73|53|23|161|0|2
73|53|23|161|0|2
73|53|23|161|0|2
73|53|23|161|0|2
73|53|23|161|0|2
73|53|23|161|0|2
73|53|23|158|0|2
73|53|23|158|0|2
73|53|23|158|0|2
73|53|23|158|0|2
73|53|23|158|0|2
73|53|23|158|0|2
73|53|23|158|0|2
73|53|23|158|0|2
73|53|23|158|0|2
73|53|23|158|0|2
73|53|23|158|0|2
73|53|23|158|0|2
73|53|23|158|0|2
73|53|23|158|0|2
73|53|23|158|0|2
73|53|23|158|0|2
73|53|23|158|0|2
73|53|23|158|0|2
73|53|23|158|0|2
73|53|23|158|0|2
72|52|22|153|21|2
72|52|22|153|21|1
73|52|23|158|0|1
72|52|22|156|0|2
72|52|22|156|0|2
72|52|22|156|0|2
72|52|22|156|0|2
72|52|22|156|0|2
72|52|22|156|0|2
72|52|22|156|0|2
72|52|22|156|0|2
72|52|22|156|0|2
72|52|22|156|0|2
72|52|22|156|0|2
72|52|22|156|0|2
72|52|22|156|0|2
70|51|20|152|25|1
71|52|21|164|0|1
70|52|20|164|0|2
70|52|20|164|0|2
70|52|20|164|0|2
70|52|20|164|0|2
70|52|20|164|0|2
70|52|20|164|0|2
70|52|20|164|0|2
70|52|20|164|0|2
70|52|20|164|0|2
70|52|20|164|0|2
70|52|20|164|0|2
70|52|20|164|0|2
70|52|20|164|0|2
70|52|20|164|0|2
70|52|20|164|0|2
70|52|20|164|0|2
70|52|20|164|0|2
70|52|20|164|0|2
70|52|20|164|0|2
70|52|20|164|0|2
70|52|20|164|0|2
70|52|20|164|0|2
70|52|20|164|0|2
70|52|20|164|0|2
70|52|20|164|0|2
70|52|20|164|0|2
70|52|20|164|0|2
70|52|20|164|0|2
70|52|20|164|0|2
70|52|20|164|0|2
70|52|20|164|0|2
70|52|20|164|0|2
70|52|20|164|0|2
70|52|20|164|0|2
70|52|20|164|0|2
70|52|20|164|0|2
70|52|20|164|0|2
70|52|20|164|0|2
70|52|20|164|0|2
70|52|20|164|0|2
70|52|20|164|0|2
70|52|20|164|0|2
70|52|20|164|0|2
70|52|20|164|0|2
70|52|20|164|0|2
70|52|20|164|0|2
70|52|20|164|0|2
70|52|20|164|0|2
70|52|20|164|0|2
70|52|20|164|0|2
70|52|20|164|0|2
70|52|20|164|0|2
70|52|20|164|0|2
70|52|20|164|0|2
70|52|20|164|0|2
70|52|20|164|0|2
70|52|20|164|0|2
70|52|20|164|0|2
70|52|20|164|0|2
70|52|20|164|0|2
70|52|20|164|0|2
70|52|20|164|0|2
70|52|20|164|0|2
70|52|20|164|0|2
70|52|20|164|0|2
70|52|20|164|0|2
70|52|20|164|0|2
70|52|20|164|0|2
70|52|20|164|0|2
65|53|15|180|0|2
65|53|15|180|0|2
65|53|15|180|0|2
65|53|15|180|0|2
65|53|15|180|0|2
65|53|15|180|0|2
65|53|15|180|0|2
65|53|15|180|0|2
65|53|15|180|0|2
65|53|15|180|0|2
65|53|15|180|0|2
65|53|15|180|0|2
65|53|15|180|0|2
65|53|15|180|0|2
65|53|15|180|0|2
65|53|15|180|0|2
65|53|15|180|0|2
65|53|15|180|0|2
65|53|15|180|0|2
65|53|15|180|0|2
65|53|15|180|0|2
65|53|15|180|0|2
65|53|15|180|0|2
65|53|15|180|0|2
65|53|15|180|0|2
65|53|15|180|0|2
65|53|15|180|0|2
65|53|15|180|0|2
65|53|15|180|0|2
65|53|15|180|0|2
65|53|15|180|0|2
65|53|15|180|0|2
65|53|15|180|0|2
65|53|15|180|0|2
65|53|15|180|0|2
63|49|13|163|21|2
63|49|13|163|21|1
63|50|13|163|0|1
60|48|10|166|25|2
61|49|11|169|0|2
61|49|11|169|0|2
61|49|11|169|0|2
61|49|11|169|0|2
61|49|11|169|0|2
49|49|1|45|-90|1
51|49|1|101|124|2
51|49|1|101|124|4
Overall statistics|||||
Initial distance|Number of steps|Ellapsed time [seconds]|Travelled x|Travelled y|Travelled distance [pixels]
222|116|18.684743881225586|260|2434|2447.8472174545536
