goal_x|goal_y|goal_angle|robot_id||
98|64|156|345|0|2
98|64|156|345|0|2
98|64|156|345|0|2
98|64|156|345|0|2
98|64|156|345|0|2
98|64|156|345|0|2
98|64|156|345|0|2
98|64|156|345|0|2
98|64|156|345|0|2
98|64|156|345|0|2
98|64|156|345|0|2
98|64|156|345|0|2
98|64|156|345|0|2
98|64|156|345|0|2
98|64|156|345|0|2
98|64|156|345|0|2
98|64|156|345|0|2
98|64|156|345|0|2
98|64|156|345|0|2
98|64|156|345|0|2
98|64|156|345|0|2
98|64|156|345|0|2
98|64|156|345|0|2
98|64|156|345|0|2
98|64|156|345|0|2
98|64|156|345|0|2
98|64|156|345|0|2
98|64|156|345|0|2
98|59|157|7|-23|2
98|59|157|7|-23|1
98|62|156|333|0|1
91|61|163|344|0|2
91|61|163|344|0|2
96|57|159|7|-23|2
96|57|159|7|-23|1
97|61|157|296|49|1
91|65|162|350|0|1
92|61|162|337|0|2
98|62|156|320|25|2
98|62|156|320|25|1
98|63|156|345|0|1
98|60|157|315|30|2
98|60|157|315|30|1
99|58|156|315|29|1
98|61|156|299|46|1
94|57|161|323|21|1
92|61|162|345|0|1
92|61|162|345|0|2
92|61|162|345|0|2
92|61|162|345|0|2
92|61|162|345|0|2
92|61|162|345|0|2
92|61|162|345|0|2
92|61|162|345|0|2
92|61|162|345|0|2
92|61|162|345|0|2
92|61|162|345|0|2
92|61|162|345|0|2
92|61|162|345|0|2
92|61|162|345|0|2
92|61|162|345|0|2
92|61|162|345|0|2
92|61|162|345|0|2
92|61|162|345|0|2
92|61|162|345|0|2
92|61|162|345|0|2
92|61|162|345|0|2
92|61|162|345|0|2
92|61|162|345|0|2
92|61|162|345|0|2
92|61|162|345|0|2
100|62|154|338|0|2
91|59|164|353|0|2
98|64|156|288|58|1
99|62|155|320|25|1
98|59|157|0|-16|1
91|62|163|343|0|1
93|61|161|323|23|2
93|61|161|323|23|1
92|60|162|336|0|1
97|63|157|319|27|2
97|63|157|319|27|1
95|61|159|315|30|1
95|58|160|319|25|1
93|62|161|333|0|1
92|65|161|310|37|2
92|65|161|310|37|1
92|64|162|346|0|1
93|62|161|327|0|2
97|63|157|326|0|2
94|65|159|306|41|2
94|65|159|306|41|1
97|64|157|288|58|1
99|64|155|326|0|1
91|59|164|343|0|2
95|63|159|302|44|2
97|59|158|326|0|1
94|59|161|327|0|2
92|61|162|335|0|2
94|58|161|4|-20|1
96|66|157|0|-13|1
101|58|154|315|29|1
92|63|162|10|-24|1
93|59|162|330|0|1
93|59|162|330|0|2
93|59|162|330|0|2
93|59|162|330|0|2
93|59|162|330|0|2
93|59|162|330|0|2
93|59|162|330|0|2
93|59|162|330|0|2
93|59|162|330|0|2
93|59|162|330|0|2
93|59|162|330|0|2
93|59|162|330|0|2
93|59|162|330|0|2
93|59|162|330|0|2
93|59|162|330|0|2
93|59|162|330|0|2
93|59|162|330|0|2
93|59|162|330|0|2
93|59|162|330|0|2
93|59|162|330|0|2
93|59|162|330|0|2
93|59|162|330|0|2
93|59|162|330|0|2
97|63|157|311|35|1
98|63|156|315|31|1
98|63|156|315|31|1
94|59|161|333|0|1
90|64|164|343|0|2
92|61|162|340|0|2
97|60|158|6|-21|2
97|60|158|6|-21|1
93|61|161|340|0|1
96|66|157|347|0|2
96|66|157|347|0|2
96|66|157|347|0|2
96|66|157|347|0|2
96|66|157|347|0|2
96|66|157|347|0|2
96|66|157|347|0|2
96|66|157|347|0|2
96|66|157|347|0|2
96|66|157|347|0|2
99|62|155|279|66|2
99|62|155|279|66|1
95|62|159|290|56|1
96|62|158|284|62|1
98|64|156|11|-25|1
98|64|156|11|-25|1
92|62|162|330|0|1
94|67|159|342|0|2
93|65|160|349|0|2
96|64|158|338|0|2
104|70|149|336|0|2
113|73|139|331|0|2
113|72|139|305|43|2
113|72|139|305|43|1
121|84|129|317|35|1
129|87|121|329|24|1
132|91|118|312|43|1
133|93|117|323|33|1
133|92|117|329|27|1
134|95|116|306|51|1
134|91|116|316|39|1
137|91|113|327|28|1
135|96|115|333|25|1
138|94|112|315|41|1
134|90|116|0|-5|1
134|90|116|0|-5|1
134|90|116|309|46|1
135|95|115|334|23|1
135|91|115|311|44|1
135|95|115|330|27|1
136|96|114|329|28|1
133|95|117|334|23|1
136|96|114|341|0|1
135|95|115|331|26|2
136|95|114|333|24|1
137|93|113|345|0|1
142|97|108|346|0|2
141|98|109|330|28|2
145|101|105|320|40|1
145|101|105|320|40|1
155|103|95|339|22|1
156|105|94|345|18|1
160|106|90|347|16|1
158|111|92|10|0|1
159|106|91|349|14|2
159|106|91|349|14|1
161|108|89|347|18|1
165|107|85|353|11|1
167|108|83|357|8|1
168|109|82|357|9|1
168|109|82|357|9|1
168|110|82|0|0|1
167|113|84|23|0|2
169|109|81|3|0|2
169|109|81|3|0|2
173|109|77|0|0|2
178|106|72|349|15|1
186|109|64|0|0|1
186|109|64|0|0|2
194|109|56|0|0|2
194|109|56|0|0|2
194|109|56|0|0|2
194|109|56|0|0|2
194|109|56|0|0|2
194|109|56|0|0|2
194|109|56|0|0|2
194|109|56|0|0|2
194|109|56|0|0|2
194|109|56|0|0|2
194|109|56|0|0|2
194|109|56|0|0|2
194|109|56|0|0|2
199|109|51|2|0|2
202|110|49|6|0|2
204|109|46|6|0|2
204|109|46|3|0|2
207|109|43|3|0|2
212|108|38|6|0|2
214|107|36|2|0|2
216|105|34|345|23|2
216|105|34|345|23|1
216|107|34|2|0|1
221|109|30|8|0|2
224|108|27|2|0|2
221|108|30|7|0|2
228|107|23|6|0|2
228|107|23|6|0|2
226|104|24|19|0|2
228|107|23|4|0|2
228|107|23|4|0|2
230|108|21|357|24|1
236|106|15|2|21|1
234|106|17|4|0|1
236|106|15|11|0|2
236|105|14|8|0|2
237|106|14|5|0|2
239|105|12|10|0|2
243|105|8|3|32|2
243|105|8|3|32|1
244|104|7|10|23|2
244|104|7|10|23|4
Overall statistics|||||
Initial distance|Number of steps|Ellapsed time [seconds]|Travelled x|Travelled y|Travelled distance [pixels]
205|233|29.267813444137573|577|2883|2940.173124154426
