goal_x|goal_y|goal_angle|robot_id||
164|106|57|82|22|1
164|104|55|86|0|1
165|102|54|87|0|2
167|97|49|99|0|2
166|95|47|92|0|2
166|91|44|90|21|2
166|91|44|90|21|1
166|87|40|94|0|1
166|87|40|94|0|2
166|87|40|94|0|2
166|87|40|94|0|2
166|87|40|94|0|2
166|87|40|94|0|2
166|87|40|94|0|2
166|87|40|94|0|2
166|87|40|94|0|2
166|87|40|94|0|2
166|87|40|94|0|2
166|87|40|94|0|2
166|87|40|94|0|2
166|87|40|94|0|2
166|87|40|94|0|2
167|82|36|95|22|1
166|82|35|99|0|1
166|82|35|99|0|2
166|82|35|99|0|2
166|82|35|99|0|2
166|82|35|99|0|2
166|82|35|99|0|2
166|82|35|99|0|2
166|82|35|99|0|2
166|82|35|99|0|2
166|82|35|99|0|2
166|82|35|99|0|2
166|82|35|99|0|2
166|82|35|99|0|2
166|80|34|97|21|2
166|80|34|97|21|1
165|79|32|97|0|1
165|79|32|97|0|2
165|79|32|97|0|2
165|79|32|97|0|2
165|79|32|101|0|2
165|79|32|101|0|2
165|75|29|100|0|2
162|71|24|97|22|2
163|70|23|106|0|1
163|70|23|106|0|1
163|70|23|106|0|2
163|70|23|106|0|2
163|70|23|106|0|2
163|70|23|106|0|2
163|61|17|105|34|1
161|61|15|105|30|1
161|59|14|107|33|1
162|58|14|112|34|1
162|59|15|107|36|1
160|58|12|108|33|1
160|59|13|102|36|1
161|58|13|110|33|1
160|59|13|114|24|1
161|58|13|107|36|1
161|57|13|110|37|1
161|56|12|115|36|1
161|55|12|114|41|1
161|57|13|119|28|1
161|57|13|110|37|1
160|56|11|115|34|1
161|56|12|121|30|1
160|54|10|113|45|1
161|55|12|123|32|1
161|54|11|119|41|1
160|55|11|110|43|1
159|55|10|111|39|1
160|52|10|124|44|1
159|54|9|128|28|1
161|52|11|123|46|2
161|52|11|123|46|1
158|52|8|129|36|1
159|50|9|123|57|2
158|50|8|121|59|3
158|49|8|128|59|3
157|52|7|127|37|3
157|52|7|127|37|3
157|52|7|116|48|3
157|52|7|120|44|3
157|52|7|120|44|3
156|52|6|108|53|3
156|52|6|106|55|3
156|52|6|106|55|3
156|52|6|106|55|3
156|52|6|106|55|3
156|52|6|106|55|3
156|53|6|96|57|3
157|54|8|103|47|3
155|52|5|92|66|3
155|52|5|92|66|3
156|52|6|95|66|3
155|54|6|85|56|3
156|53|6|94|59|3
155|51|5|84|84|3
152|28|22|285|-21|3
151|29|21|291|-24|3
157|29|22|265|0|3
151|26|24|283|0|3
155|51|5|85|83|3
156|51|6|85|85|3
156|51|6|85|85|3
156|51|6|85|85|3
157|51|7|90|81|3
157|51|7|90|81|3
154|50|4|77|103|3
153|50|3|73|107|3
153|50|3|73|107|3
155|50|5|71|109|3
153|49|3|63|135|3
157|49|7|68|120|3
156|48|6|76|122|3
152|48|2|48|177|3
153|36|14|7|-110|3
153|36|14|7|-110|4
Overall statistics|||||
Initial distance|Number of steps|Ellapsed time [seconds]|Travelled x|Travelled y|Travelled distance [pixels]
143|396|52.92003798484802|1720|1677|2402.2341684357084
